
<https://www.datatourisme.fr/ontology/core#FreePractice>,Pratique libre,<https://www.datatourisme.fr/ontology/core#Practice>,Pratique
<https://www.datatourisme.fr/ontology/core#Forge>,Forge,<https://www.datatourisme.fr/ontology/core#TechnicalHeritage>,"Patrimoine industriel, artisanal, rural, agricole et technique"
<https://www.datatourisme.fr/ontology/core#FluvialTour>,Itinéraire fluvial ou maritime,<https://www.datatourisme.fr/ontology/core#Tour>,Itinéraire touristique
<https://www.datatourisme.fr/ontology/core#FoodEstablishmentTheme>,Thème de restauration,<https://www.datatourisme.fr/ontology/core#Theme>,Thème
<https://www.datatourisme.fr/ontology/core#Fort>,Fort,<https://www.datatourisme.fr/ontology/core#DefenceSite>,Site de défense
<https://www.datatourisme.fr/ontology/core#FortifiedCastle>,Château fort,<https://www.datatourisme.fr/ontology/core#DefenceSite>,Site de défense
<https://www.datatourisme.fr/ontology/core#FortifiedSet>,Ensemble fortifié,<https://www.datatourisme.fr/ontology/core#DefenceSite>,Site de défense
<https://www.datatourisme.fr/ontology/core#Fountain>,Fontaine,<https://www.datatourisme.fr/ontology/core#RemarkableBuilding>,Bâtiment civil remarquable
<https://www.datatourisme.fr/ontology/core#FitnessCenter>,Centre de remise en forme - fitness,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#FitnessPath>,Parcours de Santé,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#CycleRouteTheme>,Itinéraire vélo route,<https://www.datatourisme.fr/ontology/core#RouteTheme>,Nom d'itinéraire
<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux,<https://www.datatourisme.fr/ontology/core#CulturalSite>,Site culturel
<https://www.datatourisme.fr/ontology/core#RemarkableBuilding>,Bâtiment civil remarquable,<https://www.datatourisme.fr/ontology/core#CulturalSite>,Site culturel
<https://www.datatourisme.fr/ontology/core#Reading>,Lecture,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#Recital>,Récital,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#RecurrentPeriod>,Période récurrente,<https://www.datatourisme.fr/ontology/core#Period>,Période
<https://www.datatourisme.fr/ontology/core#RemarkableHouse>,Maison remarquable,<https://www.datatourisme.fr/ontology/core#RemarkableBuilding>,Bâtiment civil remarquable
<https://www.datatourisme.fr/ontology/core#ReligiousEvent>,Évènement religieux,<https://www.datatourisme.fr/ontology/core#SocialEvent>,Evènement social
<https://www.datatourisme.fr/ontology/core#Rally>,Rallye,<https://www.datatourisme.fr/ontology/core#SportsEvent>,Évènement sports et loisirs
<https://www.datatourisme.fr/ontology/core#Rambling>,"Randonnée, balade",<https://www.datatourisme.fr/ontology/core#SportsEvent>,Évènement sports et loisirs
<https://www.datatourisme.fr/ontology/core#RegionalTourismCommittee>,Comité régional du tourisme,<https://www.datatourisme.fr/ontology/core#TouristInformationCenter>,Service d'information touristique
<https://www.datatourisme.fr/ontology/core#CamperVanArea>,Aire de camping-car,<https://www.datatourisme.fr/ontology/core#CampingAndCaravanning>,Hôtellerie de plein air
<https://www.datatourisme.fr/ontology/core#Camping>,Camping,<https://www.datatourisme.fr/ontology/core#CampingAndCaravanning>,Hôtellerie de plein air
<https://www.datatourisme.fr/ontology/core#BusinessEvent>,Evènement professionnel d'entreprise,<https://www.datatourisme.fr/ontology/core#EntertainmentAndEvent>,Fête et manifestation
<https://www.datatourisme.fr/ontology/core#CafeOrTeahouse>,Café ou salon de thé,<https://www.datatourisme.fr/ontology/core#FoodEstablishment>,Restauration
<https://www.datatourisme.fr/ontology/core#BusinessPlace>,Site d'affaires,<https://www.datatourisme.fr/ontology/core#PlaceOfInterest>,Lieu
<https://www.datatourisme.fr/ontology/core#Cabaret>,Cabaret,<https://www.datatourisme.fr/ontology/core#Restaurant>,Restaurant
<https://www.datatourisme.fr/ontology/core#Bungalow>,"Bungalow, Mobil Home",<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#Bungatoile>,Bungatoile,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#Calvary>,Calvaire et enclos paroissiaux,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#BusStation>,Gare routière,<https://www.datatourisme.fr/ontology/core#Transport>,Transport
<https://www.datatourisme.fr/ontology/core#BusStop>,"Arrêt, station de transport en commun",<https://www.datatourisme.fr/ontology/core#Transport>,Transport
<https://www.datatourisme.fr/ontology/core#CableCarStation>,Téléphérique,<https://www.datatourisme.fr/ontology/core#Transport>,Transport
<https://www.datatourisme.fr/ontology/core#LocalProductsShop>,"Maison de pays, produits du terroir",<https://www.datatourisme.fr/ontology/core#Store>,Commerce de détail
<https://www.datatourisme.fr/ontology/core#Cooperative>,Coopérative,<https://www.datatourisme.fr/ontology/core#TastingProvider>,Fournisseur de dégustation
<https://www.datatourisme.fr/ontology/core#Mill>,Moulin,<https://www.datatourisme.fr/ontology/core#TechnicalHeritage>,"Patrimoine industriel, artisanal, rural, agricole et technique"
<https://www.datatourisme.fr/ontology/core#Mine>,Mine,<https://www.datatourisme.fr/ontology/core#TechnicalHeritage>,"Patrimoine industriel, artisanal, rural, agricole et technique"
<https://www.datatourisme.fr/ontology/core#MegalithDolmenMenhir>,"Mégalithes, menhirs et dolmens",<https://www.datatourisme.fr/ontology/core#ArcheologicalSite>,Site archéologique
<https://www.datatourisme.fr/ontology/core#LimitedPeriod>,Période limitée,<https://www.datatourisme.fr/ontology/core#Period>,Période
<https://www.datatourisme.fr/ontology/core#Monastery>,"Monastère, prieuré",<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#Lock>,Ecluse,<https://www.datatourisme.fr/ontology/core#RemarkableBuilding>,Bâtiment civil remarquable
<https://www.datatourisme.fr/ontology/core#MilitaryCemetery>,Cimetière militaire et mémorial,<https://www.datatourisme.fr/ontology/core#RemembranceSite>,Lieu de mémoire
<https://www.datatourisme.fr/ontology/core#Market>,Marché,<https://www.datatourisme.fr/ontology/core#SaleEvent>,Evènement commercial
<https://www.datatourisme.fr/ontology/core#LocalAnimation>,Animation locale,<https://www.datatourisme.fr/ontology/core#SocialEvent>,Evènement social
<https://www.datatourisme.fr/ontology/core#MiniGolf>,Mini golf,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Lock>,Ecluse,<https://www.datatourisme.fr/ontology/core#Transport>,Transport
<https://www.datatourisme.fr/ontology/core#GroupLodging>,Gîte de groupe,<https://www.datatourisme.fr/ontology/core#CollectiveAccommodation>,Hébergement collectif
<https://www.datatourisme.fr/ontology/core#Glacier>,Glacier de montagne,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Gorge>,Gorge,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Grassland>,Prairie,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#GourmetRestaurant>,Restaurant gastronomique,<https://www.datatourisme.fr/ontology/core#Restaurant>,Restaurant
<https://www.datatourisme.fr/ontology/core#GarageOrAirPump>,Borne ou station de réparation - gonflage,<https://www.datatourisme.fr/ontology/core#ConvenientService>,Service pratique
<https://www.datatourisme.fr/ontology/core#GarageSale>,Vide-grenier,<https://www.datatourisme.fr/ontology/core#SaleEvent>,Evènement commercial
<https://www.datatourisme.fr/ontology/core#FrontonBelotaCourt>,"Fronton, mur de frappe",<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#GolfCourse>,Terrain de golf,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Gymnasium>,"Salle ou terrain de sport, gymnase",<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Game>,"Jeu, concours",<https://www.datatourisme.fr/ontology/core#SportsEvent>,Évènement sports et loisirs
<https://www.datatourisme.fr/ontology/core#TableHoteGuesthouse>,Chambre et table d'hôtes,<https://www.datatourisme.fr/ontology/core#Guesthouse>,Chambre d'hôtes
<https://www.datatourisme.fr/ontology/core#TableHotes>,Table d'hôtes,<https://www.datatourisme.fr/ontology/core#Guesthouse>,Chambre d'hôtes
<https://www.datatourisme.fr/ontology/core#Pharmacy>,Pharmacie,<https://www.datatourisme.fr/ontology/core#MedicalPlace>,Lieu de santé
<https://www.datatourisme.fr/ontology/core#Peak>,Pic,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Plain>,Plaine,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Plateau>,Plateau,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Tasting>,Dégustation,<https://www.datatourisme.fr/ontology/core#Practice>,Pratique
<https://www.datatourisme.fr/ontology/core#Pier>,Jetée,<https://www.datatourisme.fr/ontology/core#TechnicalHeritage>,"Patrimoine industriel, artisanal, rural, agricole et technique"
<https://www.datatourisme.fr/ontology/core#PigeonLoft>,Pigeonnier,<https://www.datatourisme.fr/ontology/core#TechnicalHeritage>,"Patrimoine industriel, artisanal, rural, agricole et technique"
<https://www.datatourisme.fr/ontology/core#Person>,Personne,<https://www.datatourisme.fr/ontology/core#Agent>,Agent
<https://www.datatourisme.fr/ontology/core#PicnicArea>,Aire de pique-nique,<https://www.datatourisme.fr/ontology/core#ConvenientService>,Service pratique
<https://www.datatourisme.fr/ontology/core#TastingFeatureSpecification>,Spécification d'équipement de dégustation,<https://www.datatourisme.fr/ontology/core#FeatureSpecification>,Spécification d'équipement et service
<https://www.datatourisme.fr/ontology/core#Synagogue>,Synagogue,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#Temple>,Temple,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#PublicLavatories>,Toilettes publiques,<https://www.datatourisme.fr/ontology/core#ConvenientService>,Service pratique
<https://www.datatourisme.fr/ontology/core#TheaterEvent>,Pièce de théâtre,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#ChildrensEvent>,Evènement jeune public,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#CateringFeatureSpecification>,Spécification d'équipement de restauration,<https://www.datatourisme.fr/ontology/core#FeatureSpecification>,Spécification d'équipement et service
<https://www.datatourisme.fr/ontology/core#Cathedral>,Cathédrale,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#Chapel>,Chapelle,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#Castle>,Château,<https://www.datatourisme.fr/ontology/core#RemarkableBuilding>,Bâtiment civil remarquable
<https://www.datatourisme.fr/ontology/core#Chartreuse>,Chartreuse,<https://www.datatourisme.fr/ontology/core#RemarkableBuilding>,Bâtiment civil remarquable
<https://www.datatourisme.fr/ontology/core#Racetrack>,Hippodrome,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#RacingCircuit>,Circuit automobile ou moto,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#RailBike>,Vélorail,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#TerrainPark>,Terrain park,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Theater>,"Théatre, Salle de spectacle",<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#ThemePark>,"Parc de loisirs, parc à thème",<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#TobogganBobsleigh>,Piste de luge / bobsleigh,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#TourismCableCar>,Téléphérique touristique,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#ProfessionalTourGuide>,Guide professionnel,<https://www.datatourisme.fr/ontology/core#TouristInformationCenter>,Service d'information touristique
<https://www.datatourisme.fr/ontology/core#TourGuideAgency>,Agence de guides,<https://www.datatourisme.fr/ontology/core#TouristInformationCenter>,Service d'information touristique
<https://www.datatourisme.fr/ontology/core#TourismCentre>,Maison du tourisme,<https://www.datatourisme.fr/ontology/core#TouristInformationCenter>,Service d'information touristique
<https://www.datatourisme.fr/ontology/core#CuisineCategory>,Type de cuisine,<https://www.datatourisme.fr/ontology/core#Theme>,Thème
<https://www.datatourisme.fr/ontology/core#CulturalTheme>,Culture,<https://www.datatourisme.fr/ontology/core#Theme>,Thème
<https://www.datatourisme.fr/ontology/core#EntertainmentAndEventTheme>,Thème de fête et évènement,<https://www.datatourisme.fr/ontology/core#Theme>,Thème
<https://www.datatourisme.fr/ontology/core#FoodProduct>,Type de mêts,<https://www.datatourisme.fr/ontology/core#Theme>,Thème
<https://www.datatourisme.fr/ontology/core#HealthTheme>,Thème de santé,<https://www.datatourisme.fr/ontology/core#Theme>,Thème
<https://www.datatourisme.fr/ontology/core#CampingAndCaravanningAmenity>,Équipement et service d'hôtellerie de plein air,<https://www.datatourisme.fr/ontology/core#Amenity>,Équipement et service
<https://www.datatourisme.fr/ontology/core#CateringAmenity>,Équipement et service de restauration,<https://www.datatourisme.fr/ontology/core#Amenity>,Équipement et service
<https://www.datatourisme.fr/ontology/core#CommonAmenity>,Équipement et service basique,<https://www.datatourisme.fr/ontology/core#Amenity>,Équipement et service
<https://www.datatourisme.fr/ontology/core#CulturalHeritageAmenity>,Équipement et service de patrimoine culturel,<https://www.datatourisme.fr/ontology/core#Amenity>,Équipement et service
<https://www.datatourisme.fr/ontology/core#GeographicReach>,Portée géographique,<https://www.datatourisme.fr/ontology/core#Audience>,Audience
<https://www.datatourisme.fr/ontology/core#BicycleLocomotionMode>,Cyclable,<https://www.datatourisme.fr/ontology/core#LocomotionMode>,Mode de locomotion pour les itinéraires
<https://www.datatourisme.fr/ontology/core#EquestrianLocomotionMode>,Equestre,<https://www.datatourisme.fr/ontology/core#LocomotionMode>,Mode de locomotion pour les itinéraires
<https://www.datatourisme.fr/ontology/core#CateringPricingOffer>,Prestation tarifée de restauration,<https://www.datatourisme.fr/ontology/core#PricingOffer>,Prestation tarifée
<https://www.datatourisme.fr/ontology/core#GeneralPricingOffer>,Prestation tarifée générale,<https://www.datatourisme.fr/ontology/core#PricingOffer>,Prestation tarifée
<https://www.datatourisme.fr/ontology/core#Valley>,Vallée,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Transport>,Transport,<https://www.datatourisme.fr/ontology/core#PlaceOfInterest>,Lieu
<https://www.datatourisme.fr/ontology/core#UnderwaterRoute>,Itinéraire sous-marin,<https://www.datatourisme.fr/ontology/core#Tour>,Itinéraire touristique
<https://www.datatourisme.fr/ontology/core#TreeHouse>,Cabane dans les arbres,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#VisualArtsEvent>,"Son et lumière, feu d'artifice",<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#TriumphalArch>,Arc de triomphe,<https://www.datatourisme.fr/ontology/core#RemembranceSite>,Lieu de mémoire
<https://www.datatourisme.fr/ontology/core#Transporter>,Transporteur,<https://www.datatourisme.fr/ontology/core#ServiceProvider>,Prestataire de service
<https://www.datatourisme.fr/ontology/core#Trampoline>,Tremplin,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Velodrome>,Vélodrome,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#ViaFerrata>,Via ferrata,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#TrainStation>,Gare ferroviaire,<https://www.datatourisme.fr/ontology/core#Transport>,Transport
<https://www.datatourisme.fr/ontology/core#YouthHostelAndInternationalCenter>,Auberge de jeunesse et centre international de séjour,<https://www.datatourisme.fr/ontology/core#CollectiveAccommodation>,Hébergement collectif
<https://www.datatourisme.fr/ontology/core#TechnicalHeritage>,"Patrimoine industriel, artisanal, rural, agricole et technique",<https://www.datatourisme.fr/ontology/core#CulturalSite>,Site culturel
<https://www.datatourisme.fr/ontology/core#Tour>,Itinéraire touristique,<https://www.datatourisme.fr/ontology/core#PointOfInterest>,Point d'intérêt
<https://www.datatourisme.fr/ontology/core#ArchitecturalStyle>,Style architectural,<https://www.datatourisme.fr/ontology/core#Theme>,Thème
<https://www.datatourisme.fr/ontology/core#AccommodationAmenity>,Équipement et service d'hébergement,<https://www.datatourisme.fr/ontology/core#Amenity>,Équipement et service
<https://www.datatourisme.fr/ontology/core#AdaptedsportsLocomotionMode>,Sports adaptés,<https://www.datatourisme.fr/ontology/core#LocomotionMode>,Mode de locomotion pour les itinéraires
<https://www.datatourisme.fr/ontology/core#AquaticLocomotionMode>,Aquatique,<https://www.datatourisme.fr/ontology/core#LocomotionMode>,Mode de locomotion pour les itinéraires
<https://www.datatourisme.fr/ontology/core#AccommodationPricingOffer>,Prestation tarifée d'hébergement,<https://www.datatourisme.fr/ontology/core#PricingOffer>,Prestation tarifée
<https://www.datatourisme.fr/ontology/core#ActivityPricingOffer>,Prestation tarifée d'une activité,<https://www.datatourisme.fr/ontology/core#PricingOffer>,Prestation tarifée
<https://www.datatourisme.fr/ontology/core#Visit>,Visite,<https://www.datatourisme.fr/ontology/core#Product>,Produit
<https://www.datatourisme.fr/ontology/core#HotelRestaurant>,Hôtel-restaurant,<https://www.datatourisme.fr/ontology/core#Hotel>,Hôtel
<https://www.datatourisme.fr/ontology/core#HealthcarePlace>,Lieu de soins,<https://www.datatourisme.fr/ontology/core#MedicalPlace>,Lieu de santé
<https://www.datatourisme.fr/ontology/core#HealthcareProfessional>,Professionnel de santé,<https://www.datatourisme.fr/ontology/core#MedicalPlace>,Lieu de santé
<https://www.datatourisme.fr/ontology/core#HalophilicArea>,Zone halophile,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Hillsides>,Côteau,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#HotelRestaurant>,Hôtel-restaurant,<https://www.datatourisme.fr/ontology/core#Restaurant>,Restaurant
<https://www.datatourisme.fr/ontology/core#HypermarketAndSupermarket>,Grande et moyenne surface,<https://www.datatourisme.fr/ontology/core#Store>,Commerce de détail
<https://www.datatourisme.fr/ontology/core#HorseTour>,Itinéraire équestre,<https://www.datatourisme.fr/ontology/core#Tour>,Itinéraire touristique
<https://www.datatourisme.fr/ontology/core#HotelSuite>,Suite,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#House>,Maison,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#HouseBoat>,Bâteau habitable,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#Hut>,Cabane,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#Harvest>,"Vendange, récolte",<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#Hammam>,Hammam,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#InterpretationCentre>,Centre d'interprétation,<https://www.datatourisme.fr/ontology/core#CulturalSite>,Site culturel
<https://www.datatourisme.fr/ontology/core#IceCreamShop>,Glacier,<https://www.datatourisme.fr/ontology/core#FoodEstablishment>,Restauration
<https://www.datatourisme.fr/ontology/core#Icefall>,Cascade de glace,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#IslandPeninsula>,Ile - presqu'île,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#IntroductionCourse>,Stage d'initiation,<https://www.datatourisme.fr/ontology/core#Practice>,Pratique
<https://www.datatourisme.fr/ontology/core#IndustrialSite>,Site industriel,<https://www.datatourisme.fr/ontology/core#TechnicalHeritage>,"Patrimoine industriel, artisanal, rural, agricole et technique"
<https://www.datatourisme.fr/ontology/core#InformativeFeatureSpecification>,Spécification d'équipement d'information,<https://www.datatourisme.fr/ontology/core#CommonFeatureSpecification>,Spécification d'équipement commun
<https://www.datatourisme.fr/ontology/core#IceSkatingRink>,Patinoire,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Jetty>,Embarcadère,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#KidsClub>,Club enfants,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#IncomingTravelAgency>,Organisme réceptif,<https://www.datatourisme.fr/ontology/core#TouristInformationCenter>,Service d'information touristique
<https://www.datatourisme.fr/ontology/core#SpaResort>,Station thermale,<https://www.datatourisme.fr/ontology/core#CityHeritage>,Ville et village
<https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge>,Refuge et gîte d'étape,<https://www.datatourisme.fr/ontology/core#CollectiveAccommodation>,Hébergement collectif
<https://www.datatourisme.fr/ontology/core#DefenceSite>,Site de défense,<https://www.datatourisme.fr/ontology/core#CulturalSite>,Site culturel
<https://www.datatourisme.fr/ontology/core#SportsEvent>,Évènement sports et loisirs,<https://www.datatourisme.fr/ontology/core#EntertainmentAndEvent>,Fête et manifestation
<https://www.datatourisme.fr/ontology/core#StreetFood>,"Restauration ambulante, Food truck",<https://www.datatourisme.fr/ontology/core#FoodEstablishment>,Restauration
<https://www.datatourisme.fr/ontology/core#Spa>,Etablissement thermal,<https://www.datatourisme.fr/ontology/core#MedicalPlace>,Lieu de santé
<https://www.datatourisme.fr/ontology/core#Source>,Source,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Stone>,"Pierre, rocher",<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Stream>,Ruisseau,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#StubbleFields>,Chaumes,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Summit>,Sommet,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Swamp>,Marais,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs",<https://www.datatourisme.fr/ontology/core#PlaceOfInterest>,Lieu
<https://www.datatourisme.fr/ontology/core#Stables>,Haras,<https://www.datatourisme.fr/ontology/core#TechnicalHeritage>,"Patrimoine industriel, artisanal, rural, agricole et technique"
<https://www.datatourisme.fr/ontology/core#TaxiCompany>,Compagnie de taxis,<https://www.datatourisme.fr/ontology/core#ServiceProvider>,Prestataire de service
<https://www.datatourisme.fr/ontology/core#PilgrimageAndProcession>,Pèlerinage et procession,<https://www.datatourisme.fr/ontology/core#SocialEvent>,Evènement social
<https://www.datatourisme.fr/ontology/core#TeachingFarm>,Ferme pédagogique,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#TennisComplex>,Complèxe ou terrain de tennis,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#PlayArea>,Aire de jeux,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#TaxiCompany>,Compagnie de taxis,<https://www.datatourisme.fr/ontology/core#Transport>,Transport
<https://www.datatourisme.fr/ontology/core#TaxiStation>,"Aire, station de taxis",<https://www.datatourisme.fr/ontology/core#Transport>,Transport
<https://www.datatourisme.fr/ontology/core#Parking>,Parking,<https://www.datatourisme.fr/ontology/core#Transport>,Transport
<https://www.datatourisme.fr/ontology/core#SocialEvent>,Evènement social,<https://www.datatourisme.fr/ontology/core#EntertainmentAndEvent>,Fête et manifestation
<https://www.datatourisme.fr/ontology/core#ServiceProvider>,Prestataire de service,<https://www.datatourisme.fr/ontology/core#PlaceOfInterest>,Lieu
<https://www.datatourisme.fr/ontology/core#SelfServiceCafeteria>,Cafétéria - Self,<https://www.datatourisme.fr/ontology/core#Restaurant>,Restaurant
<https://www.datatourisme.fr/ontology/core#ShoppingCentreAndGallery>,Centre et galerie commerciale,<https://www.datatourisme.fr/ontology/core#Store>,Commerce de détail
<https://www.datatourisme.fr/ontology/core#Seminar>,Séminaire,<https://www.datatourisme.fr/ontology/core#BusinessEvent>,Evènement professionnel d'entreprise
<https://www.datatourisme.fr/ontology/core#ScreeningEvent>,"Projection, cinéma",<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#ShowEvent>,Spectacle,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#SchoolOrTrainingCentre>,Ecole et centre d'apprentissage,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#SightseeingBoat>,Bateau promenade,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Seaport>,Port maritime,<https://www.datatourisme.fr/ontology/core#Transport>,Transport
